,track_name,artist_name
949,pushin p (feat. young thug),future
950,telekinesis (feat. sza & future),future
951,die for me (feat. future & halsey),future
952,fuck up some commas,future
953,type shit,future
954,drankin n smokin,future
955,where ya at (feat. drake),future
956,private landing (feat. justin bieber & future),future
957,selfish (feat. rihanna),future
958,mask off (feat. kendrick lamar) - remix,future
959,3500 (feat. future & 2 chainz),future
960,big rings,future
961,turn on the lights again.. (feat. future),future
962,wicked,future
963,new level (feat. future),future
964,double fantasy (with future),future
965,comin out strong (feat. the weeknd),future
966,i can't save you (interlude) [with future & feat. don toliver],future
967,hard work pays off,future
968,"do you mind (feat. nicki minaj, chris brown, august alsina, jeremih, future & rick ross)",future
969,the percocet & stripper joint,future
970,march madness,future
971,me or sum (feat. future & lil baby),future
972,cinderella,future
973,used to this (feat. drake),future
974,all i know,future
975,grammys,future
976,bugatti,future
977,smoke break (feat. future),future
978,diamonds dancing,future
979,seven million (feat. future),future
980,codeine crazy,future
981,stick talk,future
982,u are my high (with future),future
983,solitaires (feat. travis scott),future
984,first off (feat. travis scott),future
985,n 2 deep,future
986,digital dash,future
987,thought it was a drought,future
988,love you better,future
989,too easy,future
990,too much sauce,future
991,blasé (feat. future & rae sremmurd),future
992,i'm on one (feat. drake),future
993,too comfortable,future
994,crushed up,future
995,scholarships,future
996,flex up (feat. future & playboi carti),future
997,mask off - marshmello remix,future
998,realer n realer,future
999,jersey,future
1000,trap niggas,future
1001,i serve the base,future
1002,live from the gutter,future
1003,desires (with future),future
1004,"hold you down (feat. chris brown, august alsina, future & jeremih)",future
1005,"life is good (feat. drake, dababy & lil baby) - remix",future
1006,pardon me (feat. future & mike will made-it),future
1007,married to the game,future
1008,712pm,future
1009,i got the keys (feat. jay-z & future),future
1010,tapout,future
1011,i'm so groovy,future
1012,patek water (feat. offset),future
1013,simple things (remix) (feat. chris brown & future),future
1014,we still don't trust you,future
1015,"top off (feat. jay z, future & beyoncé)",future
1016,out the mud,future
1017,draco,future
1018,plastic bag,future
1019,"franchise (feat. future, young thug & m.i.a.) - remix",future
1020,jet lag (feat. young scooter),future
1021,pie (feat. chris brown),future
1022,i'm the plug,future
1023,young metro,future
1024,change locations,future
1025,i won (feat. kanye west),future
1026,lovely (with khalid),billie eilish
1027,bad guy,billie eilish
1028,when the party's over,billie eilish
1029,everything i wanted,billie eilish
1030,ocean eyes,billie eilish
1031,happier than ever,billie eilish
1032,idontwannabeyouanymore,billie eilish
1033,bury a friend,billie eilish
1034,bored,billie eilish
1035,"what was i made for? [from the motion picture ""barbie""]",billie eilish
1036,bellyache,billie eilish
1037,i love you,billie eilish
1038,birds of a feather,billie eilish
1039,you should see me in a crown,billie eilish
1040,therefore i am,billie eilish
1041,wish you were gay,billie eilish
1042,humble.,kendrick lamar
1043,all the stars (with sza),kendrick lamar
1044,money trees,kendrick lamar
1045,love. feat. zacari.,kendrick lamar
1046,dna.,kendrick lamar
1047,don't wanna know (feat. kendrick lamar),kendrick lamar
1048,pray for me (with kendrick lamar),kendrick lamar
1049,family ties (with kendrick lamar),kendrick lamar
1050,"f**kin' problems (feat. drake, 2 chainz & kendrick lamar)",kendrick lamar
1051,swimming pools (drank),kendrick lamar
1052,pride.,kendrick lamar
1053,m.a.a.d city,kendrick lamar
1054,"bitch, don’t kill my vibe",kendrick lamar
1055,alright,kendrick lamar
1056,not like us,kendrick lamar
1057,loyalty. feat. rihanna.,kendrick lamar
1058,the greatest (feat. kendrick lamar),kendrick lamar
1059,collard greens,kendrick lamar
1060,king kunta,kendrick lamar
1061,"king's dead (with kendrick lamar, future & james blake)",kendrick lamar
1062,poetic justice,kendrick lamar
1063,like that,kendrick lamar
1064,swimming pools (drank) - extended version,kendrick lamar
1065,n95,kendrick lamar
1066,element.,kendrick lamar
1067,backseat freestyle,kendrick lamar
1068,a.d.h.d,kendrick lamar
1069,sidewalks,kendrick lamar
1070,die hard,kendrick lamar
1071,new freezer (feat. kendrick lamar),kendrick lamar
1072,humble. - skrillex remix,kendrick lamar
1073,rich spirit,kendrick lamar
1074,mona lisa (feat. kendrick lamar),kendrick lamar
1075,xxx. feat. u2.,kendrick lamar
1076,duckworth.,kendrick lamar
1077,united in grief,kendrick lamar
1078,euphoria,kendrick lamar
1079,stay ready (what a life),kendrick lamar
1080,radioactive,kendrick lamar
1081,mask off (feat. kendrick lamar) - remix,kendrick lamar
1082,count me out,kendrick lamar
1083,doves in the wind (feat. kendrick lamar),kendrick lamar
1084,i,kendrick lamar
1085,yah.,kendrick lamar
1086,feel.,kendrick lamar
1087,"taki taki (with selena gomez, ozuna & cardi b)",ozuna
1088,china,ozuna
1089,te boté - remix,ozuna
1090,hey mor,ozuna
1091,criminal,ozuna
1092,diles,ozuna
1093,se preparó,ozuna
1094,vaina loca,ozuna
1095,escápate conmigo (feat. ozuna),ozuna
1096,adicto (with anuel aa & ozuna),ozuna
1097,me niego (feat. ozuna & wisin),ozuna
1098,ahora dice,ozuna
1099,una locura,ozuna
1100,"yo x ti, tu x mi",ozuna
1101,dile que tu me quieres,ozuna
1102,solita,ozuna
1103,baila baila baila,ozuna
1104,otro trago - remix,ozuna
1105,síguelo bailando,ozuna
1106,te robaré,ozuna
1107,el farsante,ozuna
1108,la rompe corazones,ozuna
1109,mamacita,ozuna
1110,tú foto,ozuna
1111,monotonía,ozuna
1112,caramelo,ozuna
1113,baila baila baila - remix,ozuna
1114,sobredosis (feat. ozuna),ozuna
1115,despeinada,ozuna
1116,caramelo - remix,ozuna
1117,imposible,ozuna
1118,que va,ozuna
1119,el farsante - remix,ozuna
1120,del mar,ozuna
1121,quiero repetir,ozuna
1122,x (feat. maluma & ozuna) - remix,ozuna
1123,la ocasión,ozuna
1124,si te vas,ozuna
1125,ibiza,ozuna
1126,aventura,ozuna
1127,unica,ozuna
1128,la modelo,ozuna
1129,"sg (with ozuna, megan thee stallion & lisa of blackpink)",ozuna
1130,esclavo de tus besos,ozuna
1131,asesina - remix,ozuna
1132,me ama me odia,ozuna
1133,"escápate conmigo (feat. ozuna, bad bunny, de la ghetto, arcángel, noriel & almighty) - remix",ozuna
1134,travesuras - remix,ozuna
1135,devuelveme,ozuna
1136,bipolar,ozuna
1137,soy peor - remix,ozuna
1138,brindemos,ozuna
1139,corazon de seda (feat. ozuna),ozuna
1140,la cama (remix),ozuna
1141,te vas,ozuna
1142,"ella y yo (feat. farruko, ozuna, arcangel, anuel aa, bryant myers, kevin roldan, ñengo flow, alexis",ozuna
1143,te soñé de nuevo,ozuna
1144,el amante (feat. ozuna & bad bunny) - remix,ozuna
1145,bebé,ozuna
1146,nos comemos (feat. ozuna),ozuna
1147,no quiere enamorarse - remix,ozuna
1148,la fórmula (feat. chris jedi),ozuna
1149,te boté,ozuna
1150,antes,ozuna
1151,lucid dreams,juice wrld
1152,all girls are the same,juice wrld
1153,godzilla (feat. juice wrld),juice wrld
1154,robbery,juice wrld
1155,come & go (with marshmello),juice wrld
1156,bandit (with youngboy never broke again),juice wrld
1157,wishing well,juice wrld
1158,lean wit me,juice wrld
1159,armed and dangerous,juice wrld
1160,hate me (with juice wrld),juice wrld
1161,legends,juice wrld
1162,wasted (feat. lil uzi vert),juice wrld
1163,righteous,juice wrld
1164,let me know (i wonder why freestyle),juice wrld
1165,black & white,juice wrld
1166,1400 / 999 freestyle (feat. juice wrld),juice wrld
1167,empty,juice wrld
1168,go (feat. juice wrld),juice wrld
1169,hide (feat. seezyn),juice wrld
1170,fine china,juice wrld
1171,roses (with juice wrld feat. brendon urie),juice wrld
1172,smile (with the weeknd),juice wrld
1173,nuketown (feat. juice wrld),juice wrld
1174,ransom (with juice wrld) - remix,juice wrld
1175,hate the other side (with marshmello & the kid laroi),juice wrld
1176,suicidal (feat. juice wrld) - remix,juice wrld
1177,conversations,juice wrld
1178,ptsd,juice wrld
1179,fast,juice wrld
1180,flex (feat. juice wrld),juice wrld
1181,tusa,nicki minaj
1182,side to side,nicki minaj
1183,bang bang,nicki minaj
1184,starships,nicki minaj
1185,swalla (feat. nicki minaj & ty dolla $ign),nicki minaj
1186,beauty and a beat,nicki minaj
1187,super bass,nicki minaj
1188,"hey mama (feat. nicki minaj, bebe rexha & afrojack)",nicki minaj
1189,fefe,nicki minaj
1190,where them girls at (feat. nicki minaj & flo rida),nicki minaj
1191,motorsport,nicki minaj
1192,super freaky girl,nicki minaj
1193,only,nicki minaj
1194,woman like me (feat. nicki minaj),nicki minaj
1195,barbie world (with aqua) [from barbie the album],nicki minaj
1196,anaconda,nicki minaj
1197,ball for me (feat. nicki minaj),nicki minaj
1198,swish swish,nicki minaj
1199,feeling myself,nicki minaj
1200,chun-li,nicki minaj
1201,all eyes on you (feat. chris brown & nicki minaj),nicki minaj
1202,"big bank (feat. 2 chainz, big sean, nicki minaj)",nicki minaj
1203,monster,nicki minaj
1204,rake it up (feat. nicki minaj),nicki minaj
1205,truffle butter,nicki minaj
1206,the night is still young,nicki minaj
1207,run up,nicki minaj
1208,plain jane remix (feat. nicki minaj),nicki minaj
1209,bottoms up (feat. nicki minaj),nicki minaj
1210,moment 4 life,nicki minaj
1211,bed (feat. ariana grande),nicki minaj
1212,turn me on,nicki minaj
1213,dip (feat. nicki minaj),nicki minaj
1214,hot girl summer (feat. nicki minaj & ty dolla $ign),nicki minaj
1215,goodbye (feat. nicki minaj & willy william),nicki minaj
1216,make me proud,nicki minaj
1217,krippy kush (feat. travis scott & rvssian) - travis scott remix,nicki minaj
1218,pound the alarm,nicki minaj
1219,va va voom,nicki minaj
1220,pills n potions,nicki minaj
1221,throw sum mo,nicki minaj
1222,flawless remix (feat. nicki minaj),nicki minaj
1223,say so (feat. nicki minaj) - original version,nicki minaj
1224,princess diana (with nicki minaj),nicki minaj
1225,up all night,nicki minaj
1226,high school (feat. lil wayne),nicki minaj
1227,ftcu,nicki minaj
1228,idol,nicki minaj
1229,"do you mind (feat. nicki minaj, chris brown, august alsina, jeremih, future & rick ross)",nicki minaj
1230,my chick bad,nicki minaj
1231,kissing strangers,nicki minaj
1232,barbie dreams,nicki minaj
1233,barbie tingz,nicki minaj
1234,trollz,nicki minaj
1235,yikes,nicki minaj
1236,bed of lies,nicki minaj
1237,the way life goes (feat. nicki minaj & oh wonder) - remix,nicki minaj
1238,megatron,nicki minaj
1239,no love,nicki minaj
1240,"touchin, lovin (feat. nicki minaj)",nicki minaj
1241,no frauds,nicki minaj
1242,red ruby da sleeze,nicki minaj
1243,"familia (with anuel aa, feat. bantu) - spider-man: into the spider-verse",nicki minaj
1244,the light is coming (feat. nicki minaj),nicki minaj
1245,love more (feat. nicki minaj),nicki minaj
1246,no broken hearts (feat. nicki minaj),nicki minaj
1247,mama (feat. nicki minaj & kanye west),nicki minaj
1248,dance (a$$) remix,nicki minaj
1249,did it on’em,nicki minaj
1250,bom bidi bom,nicki minaj
1251,fly,nicki minaj
1252,beez in the trap,nicki minaj
1253,everybody (feat. lil uzi vert),nicki minaj
1254,black barbies,nicki minaj
1255,good form,nicki minaj
1256,whole lotta money (feat. nicki minaj) - remix,nicki minaj
1257,grand piano,nicki minaj
1258,seeing green (with drake & lil wayne),nicki minaj
1259,your love,nicki minaj
1260,"runnin (with a$ap rocky, a$ap ferg & nicki minaj)",nicki minaj
1261,tapout,nicki minaj
1262,majesty (with labrinth & feat. eminem),nicki minaj
1263,bitch i'm madonna,nicki minaj
1264,poke it out (with nicki minaj),nicki minaj
1265,anybody (feat. nicki minaj),nicki minaj
1266,don't hurt me,nicki minaj
1267,when i was your man,bruno mars
1268,just the way you are,bruno mars
1269,that's what i like,bruno mars
1270,locked out of heaven,bruno mars
1271,uptown funk (feat. bruno mars),bruno mars
1272,24k magic,bruno mars
1273,"young, wild & free (feat. bruno mars)",bruno mars
1274,talking to the moon,bruno mars
1275,grenade,bruno mars
1276,leave the door open,bruno mars
1277,marry you,bruno mars
1278,wake up in the sky,bruno mars
1279,treasure,bruno mars
1280,the lazy song,bruno mars
1281,it will rain,bruno mars
1282,versace on the floor,bruno mars
1283,finesse - remix; feat. cardi b,bruno mars
1284,billionaire (feat. bruno mars),bruno mars
1285,count on me,bruno mars
1286,believer,imagine dragons
1287,thunder,imagine dragons
1288,demons,imagine dragons
1289,radioactive,imagine dragons
1290,enemy (with jid) - from the series arcane league of legends,imagine dragons
1291,enemy feat. j.i.d. (from the series arcane league of legends),imagine dragons
1292,bones,imagine dragons
1293,whatever it takes,imagine dragons
1294,natural,imagine dragons
1295,"sucker for pain (with wiz khalifa, imagine dragons, logic & ty dolla $ign feat. x ambassadors)",imagine dragons
